corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00351375,뉴보텍,060260,K,사업보고서 (2024.12),20250321001696,뉴보텍,20250321,연
00809429,뉴온,123840,K,사업보고서 (2024.12),20250319001016,뉴온,20250319,연
00105040,뉴인텍,012340,K,[기재정정]사업보고서 (2024.12),20250318001416,뉴인텍,20250318,연
01214248,뉴트리,270870,K,사업보고서 (2024.12),20250321001735,뉴트리,20250321,연
00521390,뉴파워프라즈마,144960,K,[기재정정]사업보고서 (2024.12),20250324000690,뉴파워프라즈마,20250324,연
00493510,뉴프렉스,085670,K,사업보고서 (2024.12),20250320001666,뉴프렉스,20250320,연
00389970,다날,064260,K,[기재정정]사업보고서 (2024.12),20250327001265,다날,20250327,연
01416642,다보링크,340360,K,사업보고서 (2024.12),20250321000528,다보링크,20250321,
00268251,다산네트웍스,039560,K,사업보고서 (2024.12),20250321001345,다산네트웍스,20250321,연
00624518,다산솔루에타,154040,K,사업보고서 (2024.12),20250321001293,다산솔루에타,20250321,
00353878,다스코,058730,Y,사업보고서 (2024.12),20250314000954,다스코,20250314,연
00156859,다올투자증권,030210,Y,[기재정정]사업보고서 (2024.12),20250317000595,다올투자증권,20250317,연
00176914,다우기술,023590,Y,사업보고서 (2024.12),20250318001202,다우기술,20250318,연
00238782,다우데이타,032190,K,사업보고서 (2024.12),20250320001297,다우데이타,20250320,연
01344363,다원넥스뷰,323350,K,사업보고서 (2024.12),20250319000494,다원넥스뷰,20250319,
00523307,다원시스,068240,K,[기재정정]사업보고서 (2024.12),20250814002587,다원시스,20250814,연
00453488,다이나믹디자인,145210,Y,사업보고서 (2024.12),20250321001537,다이나믹디자인,20250321,연
01605282,닷밀,464580,K,사업보고서 (2024.12),20250318001030,닷밀,20250318,
00108913,대교,019680,Y,[기재정정]사업보고서 (2024.12),20250819000071,대교,20250819,연
00108977,대구백화점,006370,Y,사업보고서 (2024.12),20250321000349,대구백화점,20250321,연
00109189,대덕,008060,Y,사업보고서 (2024.12),20250320001383,대덕,20250320,연
01478712,대덕전자,353200,Y,사업보고서 (2024.12),20250319000892,대덕전자,20250319,연
00191287,대동금속,020400,K,사업보고서 (2024.12),20250318000643,대동금속,20250318,
00109310,대동기어,008830,K,사업보고서 (2024.12),20250314000238,대동기어,20250314,
00109286,대동,000490,Y,사업보고서 (2024.12),20250318001356,대동,20250318,연
00109268,대동스틸,048470,K,사업보고서 (2024.12),20250318000272,대동스틸,20250318,
00157104,대동전자,008110,Y,사업보고서 (2025.03),20250619000257,대동전자,20250619,연
00109587,대륙제관,004780,K,사업보고서 (2024.12),20250313001272,대륙제관,20250313,
00109754,대림바스,005750,Y,[기재정정]사업보고서 (2024.12),20250321001769,대림바스,20250321,연
00109781,대림제지,017650,K,사업보고서 (2024.12),20250320000731,대림제지,20250320,연
00109824,대림통상,006570,Y,사업보고서 (2024.12),20250320001663,대림통상,20250320,연
01150515,대명에너지,389260,K,사업보고서 (2024.12),20250319001063,대명에너지,20250319,연
00450995,대모,317850,K,사업보고서 (2024.12),20250319000480,대모,20250319,연
01259418,대보마그네틱,290670,K,[기재정정]사업보고서 (2024.12),20250814004421,대보마그네틱,20250814,연
00442826,대봉엘에스,078140,K,사업보고서 (2024.12),20250321000601,대봉엘에스,20250321,연
00390860,대산F&B,065150,K,사업보고서 (2024.12),20250321001891,대산F&B,20250321,연
00121941,대상,001680,Y,[기재정정]사업보고서 (2024.12),20250321000555,대상,20250321,연
00539274,대상홀딩스,084690,Y,사업보고서 (2024.12),20250319001086,대상홀딩스,20250319,연
00177320,대성미생물,036480,K,사업보고서 (2024.12),20250318000467,대성미생물,20250318,
00828789,대성산업,128820,Y,사업보고서 (2024.12),20250320001121,대성산업,20250320,연
00787376,대성에너지,117580,Y,사업보고서 (2024.12),20250320001296,대성에너지,20250320,연
00109037,대성창투,027830,K,사업보고서 (2024.12),20250319001089,대성창투,20250319,
00442905,대성파인텍,104040,K,사업보고서 (2024.12),20250311000650,대성파인텍,20250311,
00577335,대성하이텍,129920,K,사업보고서 (2024.12),20250321001757,대성하이텍,20250321,연
00108940,대성홀딩스,016710,Y,사업보고서 (2024.12),20250320000999,대성홀딩스,20250320,연
00110875,대신정보통신,020180,K,사업보고서 (2025.03),20250619000193,대신정보통신,20250619,
00110893,대신증권,003540,Y,[기재정정]사업보고서 (2024.12),20250813001479,대신증권,20250813,연
00318316,대아티아이,045390,K,[기재정정]사업보고서 (2024.12),20250814003698,대아티아이,20250814,연
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2024.12),20250731000398,대양금속,20250731,
00111193,대양전기공업,108380,K,사업보고서 (2024.12),20250318001187,대양전기공업,20250318,연
00111458,대영포장,014160,Y,사업보고서 (2024.12),20250320001314,대영포장,20250320,
00124540,대우건설,047040,Y,[기재정정]사업보고서 (2024.12),20250813000868,대우건설,20250813,연
00111810,대웅,003090,Y,[기재정정]사업보고서 (2024.12),20250814004337,대웅,20250814,연
00427483,대웅제약,069620,Y,[기재정정]사업보고서 (2024.12),20250814004375,대웅제약,20250814,연
00111838,대원,007680,K,사업보고서 (2024.12),20250320000690,대원,20250320,연
00111847,대원강업,000430,Y,[기재정정]사업보고서 (2024.12),20250814001679,대원강업,20250814,연
00351807,대원미디어,048910,K,사업보고서 (2024.12),20250318000965,대원미디어,20250318,연
00111874,대원산업,005710,K,사업보고서 (2024.12),20250320000948,대원산업,20250320,연
00260392,대원전선,006340,Y,사업보고서 (2024.12),20250313000035,대원전선,20250313,연
00111999,대원제약,003220,Y,사업보고서 (2024.12),20250320001537,대원제약,20250320,연
00112022,대원화성,024890,Y,사업보고서 (2024.12),20250320001317,대원화성,20250320,연
00384948,대유,290380,E,사업보고서 (2024.12),20250321001166,대유,20250321,
00149804,대유에이텍,002880,Y,사업보고서 (2024.12),20250317000599,대유에이텍,20250317,연
00250997,대정화금,120240,K,사업보고서 (2024.12),20250318000203,대정화금,20250318,
00112457,대주산업,003310,K,사업보고서 (2024.12),20250318000629,대주산업,20250318,연
00177816,대주전자재료,078600,K,사업보고서 (2024.12),20250318001023,대주전자재료,20250318,연
01549472,대진첨단소재,393970,K,[첨부정정]사업보고서 (2024.12),20250324000700,대진첨단소재,20250324,연
00112679,대창단조,015230,Y,사업보고서 (2024.12),20250320000634,대창단조,20250320,연
00112651,대창,012800,Y,[첨부추가]사업보고서 (2024.12),20250318001233,대창,20250318,연
00177870,대창솔루션,096350,K,사업보고서 (2024.12),20250321001102,대창솔루션,20250321,연
00112721,대창스틸,140520,K,사업보고서 (2024.12),20250321000820,대창스틸,20250321,연
00608316,대한과학,131220,K,사업보고서 (2024.12),20250320000275,대한과학,20250320,연
00113261,대한광통신,010170,K,사업보고서 (2024.12),20250320001578,대한광통신,20250320,연
00207375,대한뉴팜,054670,K,사업보고서 (2024.12),20250310000461,대한뉴팜,20250310,
00112970,대한방직,001070,Y,[기재정정]사업보고서 (2024.12),20250814002484,대한방직,20250814,연
00113128,대한약품,023910,K,사업보고서 (2024.12),20250318000608,대한약품,20250318,
00260383,대한유화,006650,Y,사업보고서 (2024.12),20250306000568,대한유화,20250306,연
00113207,대한전선,001440,Y,[기재정정]사업보고서 (2024.12),20250325001056,대한전선,20250325,연
00113225,대한제강,084010,Y,사업보고서 (2024.12),20250320000395,대한제강,20250320,연
00113234,대한제당,001790,Y,사업보고서 (2024.12),20250313001084,대한제당,20250313,연
00113243,대한제분,001130,Y,사업보고서 (2024.12),20250313001408,대한제분,20250313,연
00113526,대한항공,003490,Y,사업보고서 (2024.12),20250318001334,대한항공,20250318,연
00113535,대한해운,005880,Y,사업보고서 (2024.12),20250320001093,대한해운,20250320,연
00113544,대한화섬,003830,Y,[기재정정]사업보고서 (2024.12),20250814002004,대한화섬,20250814,
00113614,대현,016090,Y,사업보고서 (2024.12),20250321001236,대현,20250321,
00428729,대호에이엘,069460,Y,[기재정정]사업보고서 (2024.12),20250711000353,대호에이엘,20250711,
00166175,대호특수강,021040,K,[기재정정]사업보고서 (2024.12),20250814001995,대호특수강,20250814,연
00210740,대화제약,067080,K,사업보고서 (2024.12),20250321001162,대화제약,20250321,연
00351454,더테크놀로지,043090,K,사업보고서 (2024.12),20250411003495,더테크놀로지,20250411,연
00351454,더테크놀로지,043090,K,사업보고서제출기한연장신고서 (2024.12),20250319001093,더테크놀로지,20250319,
01214743,더네이쳐홀딩스,298540,K,사업보고서 (2024.12),20250320001718,더네이쳐홀딩스,20250320,연
00205687,더라미,032860,K,사업보고서 (2024.12),20250314001663,더라미,20250314,
01049167,롤링스톤,214610,K,[기재정정]사업보고서 (2024.12),20250515002171,롤링스톤,20250515,연
00968607,더본코리아,475560,Y,사업보고서 (2024.12),20250320000574,더본코리아,20250320,연
01010110,더블유게임즈,192080,Y,사업보고서 (2024.12),20250318001413,더블유게임즈,20250318,연
01291317,더블유씨피,393890,K,사업보고서 (2024.12),20250319000586,더블유씨피,20250319,연
01318261,더블유에스아이,299170,K,[기재정정]사업보고서 (2024.12),20250331004312,더블유에스아이,20250331,연
00519252,THE E&M,089230,K,사업보고서 (2024.12),20250320001018,THE E&M,20250320,연
00172291,더존비즈온,012510,Y,사업보고서 (2024.12),20250317001028,더존비즈온,20250317,연
01563667,더즌,462860,K,사업보고서 (2024.12),20250328001780,더즌,20250328,연
00530413,더코디,224060,K,[기재정정]사업보고서 (2024.12),20251119000036,더코디,20251119,연
01061558,덕산네오룩스,213420,K,사업보고서 (2024.12),20250319000933,덕산네오룩스,20250319,연
01021666,덕산테코피아,317330,K,사업보고서 (2024.12),20250321001570,덕산테코피아,20250321,연
00471068,덕산하이메탈,077360,K,[기재정정]사업보고서 (2024.12),20250327000920,덕산하이메탈,20250327,연
00114093,덕성,004830,Y,사업보고서 (2024.12),20250317000503,덕성,20250317,연
00454937,덕신이피씨,090410,K,사업보고서 (2024.12),20250226006130,덕신이피씨,20250226,연
00571298,덕우전자,263600,K,사업보고서 (2024.12),20250320000903,덕우전자,20250320,연
01008762,데브시스터즈,194480,K,사업보고서 (2024.12),20250318001090,데브시스터즈,20250318,연
01455492,데이원컴퍼니,373160,K,사업보고서 (2024.12),20250319000172,데이원컴퍼니,20250319,연
00877819,데이타솔루션,263800,K,사업보고서 (2024.12),20250312000588,데이타솔루션,20250312,
01021949,덱스터,206560,K,사업보고서 (2024.12),20250320001205,덱스터,20250320,연
01187494,덴티스,261200,K,사업보고서 (2024.12),20250319000812,덴티스,20250319,연
00526599,덴티움,145720,Y,사업보고서 (2024.12),20250321000457,덴티움,20250321,연
00449379,도이치모터스,067990,K,사업보고서 (2024.12),20250321001755,도이치모터스,20250321,연
00114552,도화엔지니어링,002150,Y,[기재정정]사업보고서 (2024.12),20250813001273,도화엔지니어링,20250813,연
00114686,동구바이오제약,006620,K,사업보고서 (2024.12),20250318001200,동구바이오제약,20250318,연
00172680,동국산업,005160,K,사업보고서 (2024.12),20250318001230,동국산업,20250318,연
01233465,동국생명과학,303810,K,사업보고서 (2024.12),20250312001105,동국생명과학,20250312,
01765256,동국씨엠,460850,Y,사업보고서 (2024.12),20250317000943,동국씨엠,20250317,
00472890,동국알앤에스,075970,K,사업보고서 (2024.12),20250314001302,동국알앤에스,20250314,연
00415594,동국S&C,100130,K,사업보고서 (2024.12),20250317000494,동국S&C,20250317,연
01765265,동국제강,460860,Y,[기재정정]사업보고서 (2024.12),20250317000722,동국제강,20250317,
00114808,동국제약,086450,K,사업보고서 (2024.12),20250313001454,동국제약,20250313,연
00114792,동국홀딩스,001230,Y,사업보고서 (2024.12),20250318001457,동국홀딩스,20250318,연
01073261,동방메디컬,240550,K,사업보고서 (2024.12),20250320001252,동방메디컬,20250320,연
00115287,동방,004140,Y,사업보고서 (2024.12),20250320001398,동방,20250320,연
00526678,동방선기,099410,K,사업보고서 (2024.12),20250321001529,동방선기,20250321,
00115384,동방아그로,007590,Y,사업보고서 (2024.12),20250313000657,동방아그로,20250313,연
00115612,동부건설,005960,Y,[기재정정]사업보고서 (2024.12),20250812000691,동부건설,20250812,연
00144395,동서,026960,Y,사업보고서 (2024.12),20250313000532,동서,20250313,연
00116268,동성제약,002210,Y,사업보고서 (2024.12),20250321001375,동성제약,20250321,
00679314,동성케미컬,102260,Y,[기재정정]사업보고서 (2024.12),20250515001393,동성케미컬,20250515,연
00231105,동성화인텍,033500,K,사업보고서 (2024.12),20250319000835,동성화인텍,20250319,연
00116408,동신건설,025950,K,사업보고서 (2024.12),20250319001068,동신건설,20250319,
00116824,동아쏘시오홀딩스,000640,Y,사업보고서 (2024.12),20250321001899,동아쏘시오홀딩스,20250321,연
00956930,동아에스티,170900,Y,사업보고서 (2024.12),20250321001967,동아에스티,20250321,연
00489243,동아엘텍,088130,K,사업보고서 (2024.12),20250318001039,동아엘텍,20250318,연
00178754,동아지질,028100,Y,[기재정정]사업보고서 (2024.12),20250814003141,동아지질,20250814,연
00199988,동아화성,041930,K,[첨부추가]사업보고서 (2024.12),20250320000809,동아화성,20250320,연
00540641,동양고속,084670,Y,사업보고서 (2024.12),20250321001272,동양고속,20250321,연
00117337,동양,001520,Y,[기재정정]사업보고서 (2024.12),20250814004295,동양,20250814,연
00117267,동양생명,082640,Y,[기재정정]사업보고서 (2024.12),20250331000321,동양생명,20250331,연
00178851,동양에스텍,060380,K,사업보고서 (2024.12),20250318000884,동양에스텍,20250318,연
00178790,동양이엔피,079960,K,사업보고서 (2024.12),20250314000865,동양이엔피,20250314,연
00117629,KBI동양철관,008970,Y,사업보고서 (2024.12),20250317000788,KBI동양철관,20250317,연
00993931,동양파일,228340,K,사업보고서 (2024.12),20250314001110,동양파일,20250314,
00228712,동우팜투테이블,088910,K,사업보고서 (2024.12),20250320000449,동우팜투테이블,20250320,연
00695969,동운아나텍,094170,K,사업보고서 (2024.12),20250318001401,동운아나텍,20250318,
00340917,동원F&B,049770,E,사업보고서 (2024.12),20250318001158,동원F&B,20250318,연
00117966,동원개발,013120,K,[기재정정]사업보고서 (2024.12),20250814003009,동원개발,20250814,연
00118008,동원금속,018500,Y,사업보고서 (2025.03),20250618000195,동원금속,20250618,연
00118026,동원산업,006040,Y,사업보고서 (2024.12),20250318001125,동원산업,20250318,연
00118044,동원수산,030720,Y,[기재정정]사업보고서 (2024.12),20250404003738,동원수산,20250404,연
